province,district,crop_livestock,hazard,vc_stage,impact,freq,severity,percentage,count,,,,,,,,,
Sindh,Ghotki,Wheat,Heat stress,"3. Harvesting, storage & processing",Increased storage costs,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Ghotki,Wheat,Heat stress,"3. Harvesting, storage & processing",Low quality produce for processing,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Ghotki,Wheat,Heat stress,4. Marketing,Low level of value addition,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Ghotki,Wheat,Heat stress,4. Marketing,Lower quality produce/ doesn't meet standards,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Ghotki,Wheat,Heat stress,4. Marketing,Products fetch low prices due to poor quality,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Ghotki,Wheat,Heat stress,4. Marketing,Unpredictability of supply,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Farmers unable to repay loans,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Damage to nurseries/input store,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Excess demand for new/improved/tolerant varieties,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Increased price of inputs,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Difficulty accessing loans (banks not ending),1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,Reduced access to extension services,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",1. Input,"Unmet demand for service providers (labour, machinery)",1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Damage to irrigation system,3,Moderate (10-30% loss in income),75,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,inputs washed away/leeching,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Loss of alternative income sources,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Cant work in the field,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Extra labour & costs in land preparation,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Increased vaccination & deworming,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Loss of on-farm income,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Need to use more inputs,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Poor animal nutrition,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",2. On-farm,Trouble accessing hired labour,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Damage to storage facilities,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Difficulty procuring materials for processing,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Increase in transportation costs,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)","3. Harvesting, storage & processing",Processing delayed/disrupted,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Increased buying prices for produce,2,Moderate (10-30% loss in income),50,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Low level of value addition,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Lower quality produce/ doesn't meet standards,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Products fetch low prices due to poor quality,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Ghotki,Wheat,"Pest outbreak (Locust, Army worm, Hopper burn)",4. Marketing,Unable to grow crops demanded by the market,1,Moderate (10-30% loss in income),25,4,,,,,,,,,
Sindh,Kashmore,Buffalo,Disease outbreak (Plant & Livestock),1. Input,Increased price of inputs,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Kashmore,Buffalo,Disease outbreak (Plant & Livestock),2. On-farm,Loss of on-farm income,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Kashmore,Buffalo,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increase in post-harvest losses,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Kashmore,Buffalo,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Processing delayed/disrupted,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Kashmore,Buffalo,Disease outbreak (Plant & Livestock),4. Marketing,Low level of value addition,1,Moderate (10-30% loss in income),100,1,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,1. Input,Increased price of inputs,2,Moderate (10-30% loss in income),100,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,2. On-farm,Crops/livestock die or are damaged causing low yields,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,2. On-farm,Increased vaccination & deworming,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,2. On-farm,Loss of alternative income sources,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,2. On-farm,Loss of on-farm income,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,2. On-farm,Poor animal nutrition,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Damage to storage facilities,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Difficulty procuring materials for processing,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Difficulty slaughtering,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Difficulty transporting live animals,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Increase in post-harvest losses,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Increase in transportation costs,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Increased storage costs,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,"3. Harvesting, storage & processing",Processing delayed/disrupted,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,4. Marketing,Increased buying prices for produce,2,Moderate (10-30% loss in income),100,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,4. Marketing,High costs to reach markets,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,4. Marketing,Low level of value addition,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,4. Marketing,Reduced access to market information,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Buffalo,Heat stress,4. Marketing,Unpredictability of supply,1,Moderate (10-30% loss in income),50,2,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",3,Major (30-50% loss in income),100,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),1. Input,Farmers unable to repay loans,2,Major (30-50% loss in income),66.66666667,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),1. Input,Excess demand for new/improved/tolerant varieties,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),1. Input,Increased price of inputs,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),1. Input,Poor quality seed,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),1. Input,Reduced access to extension services,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Loss of on-farm income,3,Major (30-50% loss in income),100,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Loss of alternative income sources,2,Major (30-50% loss in income),66.66666667,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Animal breeding cycles impacted,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Crops don't germinate,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Crops/livestock die or are damaged causing low yields,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Damage to irrigation system,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,"Delayed planting/ uncertainty in planning farm operations (planting, maintenance & harvesting)",1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Extra labour & costs in land preparation,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,inputs washed away/leeching,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Need to use more inputs,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Poor animal nutrition,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),2. On-farm,Trouble accessing hired labour,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Processing delayed/disrupted,3,Major (30-50% loss in income),100,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Low quality produce for processing,2,Major (30-50% loss in income),66.66666667,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Damage to storage facilities,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Increase in post-harvest losses,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,Lower quality produce/ doesn't meet standards,2,Major (30-50% loss in income),66.66666667,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,Products fetch low prices due to poor quality,2,Major (30-50% loss in income),66.66666667,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,High costs to reach markets,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,Low level of value addition,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,Reduced access to market information,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,Unable to fulfill orders,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Disease outbreak (Plant & Livestock),4. Marketing,Unable to grow crops demanded by the market,1,Major (30-50% loss in income),33.33333333,3,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Poor quality seed,6,Moderate (10-30% loss in income),75,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Increased price of inputs,4,Moderate (10-30% loss in income),50,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Excess demand for new/improved/tolerant varieties,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Farmers unable to repay loans,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,"Trouble accessing inputs (fertilizer, pesticides, seeds, feeds)",3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Damage to nurseries/input store,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Increased demand for irrigation infrastructure materials,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Reduced access to extension services,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Reduced demand for service providers,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Reduced sales of inputs,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,"Unmet demand for service providers (labour, machinery)",2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,1. Input,Increase in the number of insurance claims,1,Moderate (10-30% loss in income),12.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Need to use more inputs,7,Moderate (10-30% loss in income),87.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Extra labour & costs in land preparation,5,Moderate (10-30% loss in income),62.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Loss of on-farm income,5,Moderate (10-30% loss in income),62.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Cant work in the field,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Crops don't germinate,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Crops/livestock die or are damaged causing low yields,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Poor animal nutrition,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,"Delayed planting/ uncertainty in planning farm operations (planting, maintenance & harvesting)",2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,High incidence of pest and disease outbreaks,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,"Increased requirement for mechanisation (ploughs, mechanised weeders)",2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Loss of alternative income sources,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Reduced water availability,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Trouble accessing hired labour,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Damage to irrigation system,1,Moderate (10-30% loss in income),12.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,inputs washed away/leeching,1,Moderate (10-30% loss in income),12.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,2. On-farm,Insurance premiums rise,1,Moderate (10-30% loss in income),12.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Increase in post-harvest losses,6,Moderate (10-30% loss in income),75,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Low quality produce for processing,6,Moderate (10-30% loss in income),75,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Need for more processing/ increased processing costs,6,Moderate (10-30% loss in income),75,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Damage to storage facilities,4,Moderate (10-30% loss in income),50,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Increased storage costs,4,Moderate (10-30% loss in income),50,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Increase in transportation costs,3,Moderate (10-30% loss in income),37.5,8,,,,,,,,,
Sindh,Kashmore,Rice,Heat stress,"3. Harvesting, storage & processing",Difficulty procuring materials for processing,2,Moderate (10-30% loss in income),25,8,,,,,,,,,
