Province,District,Village,Crop_livestock,Coverage,Month,Value,Management Practices,Comments
KP,Kurram,Shazolen,Mung,NA,Jun,Planting,"Land preparation, Sowing and Fertiliser application",
KP,Kurram,Shazolen,Mung,NA,Jul,Growing,"Hoeing, Fertiliser and Pesticide application",
KP,Kurram,Shazolen,Mung,NA,Aug,Growing,Irrigation,
KP,Kurram,Shazolen,Mung,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shazolen,Mung,NA,Oct,,,
KP,Kurram,Shazolen,Mung,NA,Nov,,,
KP,Kurram,Shazolen,Mung,NA,Dec,,,
KP,Kurram,Shazolen,Turnip,NA,Jan,,,
KP,Kurram,Shazolen,Turnip,NA,Feb,,,
KP,Kurram,Shazolen,Turnip,NA,Mar,,,
KP,Kurram,Shazolen,Turnip,NA,Apr,,,
KP,Kurram,Shazolen,Turnip,NA,May,,,
KP,Kurram,Shazolen,Turnip,NA,Jun,Planting,"Land preparation, Sowing and Fertiliser application",
KP,Kurram,Shazolen,Turnip,NA,Jul,Growing,"Hoeing, Fertiliser and Pesticide application",
KP,Kurram,Shazolen,Turnip,NA,Aug,Growing,Irrigation,
KP,Kurram,Shazolen,Turnip,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shazolen,Turnip,NA,Oct,,,
KP,Kurram,Shazolen,Turnip,NA,Nov,,,
KP,Kurram,Shazolen,Turnip,NA,Dec,,,
KP,Kurram,Shazolen,Tomato,NA,Jan,,,
KP,Kurram,Shazolen,Tomato,NA,Feb,Planting,Land preparation,
KP,Kurram,Shazolen,Tomato,NA,Mar,Planting,Seedling preparation,
KP,Kurram,Shazolen,Tomato,NA,Apr,Planting,"Land preparation, Farm yard manure, Fertiliser application",
KP,Kurram,Shazolen,Tomato,NA,May,Growing,Transplanting and Irrigation,
KP,Kurram,Shazolen,Tomato,NA,Jun,Growing,,
KP,Kurram,Shazolen,Tomato,NA,Jul,Growing,"Hoeing, Fertiliser application and Irrigation",
KP,Kurram,Shazolen,Tomato,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Shazolen,Tomato,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shazolen,Tomato,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Shazolen,Tomato,NA,Nov,,,
KP,Kurram,Shazolen,Tomato,NA,Dec,,,
KP,Kurram,Shublan,Rice,NA,Jan,,,
KP,Kurram,Shublan,Rice,NA,Feb,,,
KP,Kurram,Shublan,Rice,NA,Mar,,,
KP,Kurram,Shublan,Rice,NA,Apr,Planting,Seedling and Land preparation,
KP,Kurram,Shublan,Rice,NA,May,Planting,"Transplanting, Fertiliser application and Irrigation",
KP,Kurram,Shublan,Rice,NA,Jun,Planting,"Weed management, Frtiliser application and Irrigation",
KP,Kurram,Shublan,Rice,NA,Jul,Growing,Irrigation and Pesticide application,
KP,Kurram,Shublan,Rice,NA,Aug,Growing,Herbicide application and Irrigation,
KP,Kurram,Shublan,Rice,NA,Sep,Growing,Irrigation,
KP,Kurram,Shublan,Rice,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Shublan,Rice,NA,Nov,Harvesting,Harvesting,
KP,Kurram,Shublan,Rice,NA,Dec,,,
KP,Kurram,Shublan,Wheat,NA,Jan,Growing,Weed management,
KP,Kurram,Shublan,Wheat,NA,Feb,Growing,Fertiliser application,
KP,Kurram,Shublan,Wheat,NA,Mar,Growing,Herbicide application,
KP,Kurram,Shublan,Wheat,NA,Apr,Growing,Pesticide application and Irrigation,
KP,Kurram,Shublan,Wheat,NA,May,Harvesting,Harvesting,
KP,Kurram,Shublan,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Shublan,Wheat,NA,Jul,,,
KP,Kurram,Shublan,Wheat,NA,Aug,,,
KP,Kurram,Shublan,Wheat,NA,Sep,Planting,Land preparation,
KP,Kurram,Shublan,Wheat,NA,Oct,Planting,"Sowing, Fertiliser application and Irrigation",
KP,Kurram,Shublan,Wheat,NA,Nov,Growing,Irrigation,
KP,Kurram,Shublan,Wheat,NA,Dec,Growing,Irrigation,
KP,Kurram,Shublan,Mung bean,NA,Jan,,,
KP,Kurram,Shublan,Mung bean,NA,Feb,,,
KP,Kurram,Shublan,Mung bean,NA,Mar,,,
KP,Kurram,Shublan,Mung bean,NA,Apr,,,
KP,Kurram,Shublan,Mung bean,NA,May,,,
KP,Kurram,Shublan,Mung bean,NA,Jun,Planting,Land preparation,
KP,Kurram,Shublan,Mung bean,NA,Jul,Planting,Sowing,
KP,Kurram,Shublan,Mung bean,NA,Aug,Growing,Pesticide application and Irrigation,
KP,Kurram,Shublan,Mung bean,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shublan,Mung bean,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Shublan,Mung bean,NA,Nov,,,
KP,Kurram,Shublan,Mung bean,NA,Dec,,,
KP,Kurram,Shublan,Tomato,NA,Jan,,,
KP,Kurram,Shublan,Tomato,NA,Feb,Planting,Seedling preparation,
KP,Kurram,Shublan,Tomato,NA,Mar,Planting,Land preparation and Transplanting,
KP,Kurram,Shublan,Tomato,NA,Apr,Growing,"Hoeing, Fertiliser application and Irrigation",
KP,Kurram,Shublan,Tomato,NA,May,Growing,Hoeing,
KP,Kurram,Shublan,Tomato,NA,Jun,Growing,"Hoeing, Fertiliser application and Irrigation",
KP,Kurram,Shublan,Tomato,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Shublan,Tomato,NA,Aug,Harvesting,Harvesting,
KP,Kurram,Shublan,Tomato,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shublan,Tomato,NA,Oct,,,
KP,Kurram,Shublan,Tomato,NA,Nov,,,
KP,Kurram,Shublan,Tomato,NA,Dec,,,
KP,Kurram,Shublan,Soya bean,NA,Jan,,,
KP,Kurram,Shublan,Soya bean,NA,Feb,,,
KP,Kurram,Shublan,Soya bean,NA,Mar,,,
KP,Kurram,Shublan,Soya bean,NA,Apr,,,
KP,Kurram,Shublan,Soya bean,NA,May,,,
KP,Kurram,Shublan,Soya bean,NA,Jun,Planting,Land preparation,
KP,Kurram,Shublan,Soya bean,NA,Jul,Planting,Sowing,
KP,Kurram,Shublan,Soya bean,NA,Aug,Growing,Pesticide application and Irrigation,
KP,Kurram,Shublan,Soya bean,NA,Sep,Harvesting,Harvesting,
KP,Kurram,Shublan,Soya bean,NA,Oct,Harvesting,Harvesting,
KP,Kurram,Shublan,Soya bean,NA,Nov,,,
KP,Kurram,Shublan,Soya bean,NA,Dec,,,
KP,Kurram,Shublan,Squash,NA,Jan,,,
KP,Kurram,Shublan,Squash,NA,Feb,Planting,Land preparation,
KP,Kurram,Shublan,Squash,NA,Mar,Planting,Sowing and Fertiliser application,
KP,Kurram,Shublan,Squash,NA,Apr,Growing,Hoeing and Herbicide application,
KP,Kurram,Shublan,Squash,NA,May,Growing,Weed management and Irrigation,
KP,Kurram,Shublan,Squash,NA,Jun,Harvesting,Harvesting,
KP,Kurram,Shublan,Squash,NA,Jul,Harvesting,Harvesting,
KP,Kurram,Shublan,Squash,NA,Aug,,,
KP,Kurram,Shublan,Squash,NA,Sep,,,
KP,Kurram,Shublan,Squash,NA,Oct,,,
KP,Kurram,Shublan,Squash,NA,Nov,,,
KP,Kurram,Shublan,Squash,NA,Dec,,,
KP,Orakzai,Andkhel,Wheat,NA,Jan,Growing,,
KP,Orakzai,Andkhel,Wheat,NA,Feb,Growing,Irrigation,
KP,Orakzai,Andkhel,Wheat,NA,Mar,Growing,Weed management and Fertiliser application,
KP,Orakzai,Andkhel,Wheat,NA,Apr,Growing,Fertiliser application,
KP,Orakzai,Andkhel,Wheat,NA,May,Growing,,
KP,Orakzai,Andkhel,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Wheat,NA,Jul,,,
KP,Orakzai,Andkhel,Wheat,NA,Aug,,,
KP,Orakzai,Andkhel,Wheat,NA,Sep,Planting,Land preparatin,
KP,Orakzai,Andkhel,Wheat,NA,Oct,Planting,Sowing and Fertiliser application,
KP,Orakzai,Andkhel,Wheat,NA,Nov,Growing,,
KP,Orakzai,Andkhel,Wheat,NA,Dec,Growing,Irrigation,
KP,Orakzai,Andkhel,Maize,NA,Jan,,,
KP,Orakzai,Andkhel,Maize,NA,Feb,,,
KP,Orakzai,Andkhel,Maize,NA,Mar,,,
KP,Orakzai,Andkhel,Maize,NA,Apr,,,
KP,Orakzai,Andkhel,Maize,NA,May,,,
KP,Orakzai,Andkhel,Maize,NA,Jun,Planting,Land preparation,
KP,Orakzai,Andkhel,Maize,NA,Jul,Planting and Growing ,"Sowing, Fertiliser application and Irrigation",
KP,Orakzai,Andkhel,Maize,NA,Aug,Growing,Fertiliser application,
KP,Orakzai,Andkhel,Maize,NA,Sep,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Maize,NA,Oct,,,
KP,Orakzai,Andkhel,Maize,NA,Nov,,,
KP,Orakzai,Andkhel,Maize,NA,Dec,,,
KP,Orakzai,Andkhel,Rice,NA,Jan,,,
KP,Orakzai,Andkhel,Rice,NA,Feb,,,
KP,Orakzai,Andkhel,Rice,NA,Mar,,,
KP,Orakzai,Andkhel,Rice,NA,Apr,,,
KP,Orakzai,Andkhel,Rice,NA,May,,,
KP,Orakzai,Andkhel,Rice,NA,Jun,Planting,Land preparation,
KP,Orakzai,Andkhel,Rice,NA,Jul,Planting and Growing ,"Sowing, Fertiliser application and Irrigation",
KP,Orakzai,Andkhel,Rice,NA,Aug,Growing,Fertiliser application,
KP,Orakzai,Andkhel,Rice,NA,Sep,Growing,Irrigation,
KP,Orakzai,Andkhel,Rice,NA,Oct,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Rice,NA,Nov,,,
KP,Orakzai,Andkhel,Rice,NA,Dec,,,
KP,Orakzai,Andkhel,Squash,NA,Jan,,,
KP,Orakzai,Andkhel,Squash,NA,Feb,,,
KP,Orakzai,Andkhel,Squash,NA,Mar,,,
KP,Orakzai,Andkhel,Squash,NA,Apr,,,
KP,Orakzai,Andkhel,Squash,NA,May,,,
KP,Orakzai,Andkhel,Squash,NA,Jun,Planting,Land preparation,
KP,Orakzai,Andkhel,Squash,NA,Jul,Planting and Growing ,"Sowing, Fertiliser application and Irrigation",
KP,Orakzai,Andkhel,Squash,NA,Aug,Growing,Fertiliser application,
KP,Orakzai,Andkhel,Squash,NA,Sep,Growing,Irrigation,
KP,Orakzai,Andkhel,Squash,NA,Oct,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Squash,NA,Nov,,,
KP,Orakzai,Andkhel,Squash,NA,Dec,,,
KP,Orakzai,Andkhel,Red beans,NA,Jan,,,
KP,Orakzai,Andkhel,Red beans,NA,Feb,,,
KP,Orakzai,Andkhel,Red beans,NA,Mar,,,
KP,Orakzai,Andkhel,Red beans,NA,Apr,,,
KP,Orakzai,Andkhel,Red beans,NA,May,,,
KP,Orakzai,Andkhel,Red beans,NA,Jun,Planting,Land preparation,
KP,Orakzai,Andkhel,Red beans,NA,Jul,Planting and Growing ,"Sowing, Fertiliser application and Irrigation",
KP,Orakzai,Andkhel,Red beans,NA,Aug,Growing,Fertiliser application,
KP,Orakzai,Andkhel,Red beans,NA,Sep,Growing,Irrigation,
KP,Orakzai,Andkhel,Red beans,NA,Oct,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Red beans,NA,Nov,,,
KP,Orakzai,Andkhel,Red beans,NA,Dec,,,
KP,Orakzai,Andkhel,Tomato,NA,Jan,,,
KP,Orakzai,Andkhel,Tomato,NA,Feb,Planting,Land preparation,
KP,Orakzai,Andkhel,Tomato,NA,Mar,Planting and Growing,Sowing and Fertiliser application,
KP,Orakzai,Andkhel,Tomato,NA,Apr,Growing,Fertiliser application,
KP,Orakzai,Andkhel,Tomato,NA,May,Growing,Irrigation,
KP,Orakzai,Andkhel,Tomato,NA,Jun,Growing,,
KP,Orakzai,Andkhel,Tomato,NA,Jul,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Tomato,NA,Aug,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Tomato,NA,Sep,Harvesting,Harvesting,
KP,Orakzai,Andkhel,Tomato,NA,Oct,,,
KP,Orakzai,Andkhel,Tomato,NA,Nov,,,
KP,Orakzai,Andkhel,Tomato,NA,Dec,,,
KP,Orakzai,Ainposh,Sunflower,NA,Jan,,,
KP,Orakzai,Ainposh,Sunflower,NA,Feb,,,
KP,Orakzai,Ainposh,Sunflower,NA,Mar,Planting,Land preparation,
KP,Orakzai,Ainposh,Sunflower,NA,Apr,Planting,Land preparation,
KP,Orakzai,Ainposh,Sunflower,NA,May,Planting,Seedling preparation and Fertiliser application,
KP,Orakzai,Ainposh,Sunflower,NA,Jun,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Sunflower,NA,Jul,,,
KP,Orakzai,Ainposh,Sunflower,NA,Aug,,,
KP,Orakzai,Ainposh,Sunflower,NA,Sep,,,
KP,Orakzai,Ainposh,Sunflower,NA,Oct,,,
KP,Orakzai,Ainposh,Sunflower,NA,Nov,,,
KP,Orakzai,Ainposh,Sunflower,NA,Dec,,,
KP,Orakzai,Ainposh,Maize,NA,Jan,,,
KP,Orakzai,Ainposh,Maize,NA,Feb,,,
KP,Orakzai,Ainposh,Maize,NA,Mar,,,
KP,Orakzai,Ainposh,Maize,NA,Apr,,,
KP,Orakzai,Ainposh,Maize,NA,May,,,
KP,Orakzai,Ainposh,Maize,NA,Jun,Planting,Land preparation,
KP,Orakzai,Ainposh,Maize,NA,Jul,Planting and Growing ,"Sowing, Fertiliser application and Irrigation",
KP,Orakzai,Ainposh,Maize,NA,Aug,Growing,Fertiliser application,
KP,Orakzai,Ainposh,Maize,NA,Sep,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Maize,NA,Oct,,,
KP,Orakzai,Ainposh,Maize,NA,Nov,,,
KP,Orakzai,Ainposh,Maize,NA,Dec,,,
KP,Orakzai,Ainposh,Wheat,NA,Jan,Growing,,
KP,Orakzai,Ainposh,Wheat,NA,Feb,Growing,Irrigation,
KP,Orakzai,Ainposh,Wheat,NA,Mar,Growing,Weed management and Fertiliser application,
KP,Orakzai,Ainposh,Wheat,NA,Apr,Growing,Fertiliser application,
KP,Orakzai,Ainposh,Wheat,NA,May,Growing,,
KP,Orakzai,Ainposh,Wheat,NA,Jun,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Wheat,NA,Jul,,,
KP,Orakzai,Ainposh,Wheat,NA,Aug,,,
KP,Orakzai,Ainposh,Wheat,NA,Sep,Planting,Land preparatin,
KP,Orakzai,Ainposh,Wheat,NA,Oct,Planting,Sowing and Fertiliser application,
KP,Orakzai,Ainposh,Wheat,NA,Nov,Growing,,
KP,Orakzai,Ainposh,Wheat,NA,Dec,Growing,Irrigation,
KP,Orakzai,Ainposh,Potato,NA,Jan,Growing,,
KP,Orakzai,Ainposh,Potato,NA,Feb,Planting,,
KP,Orakzai,Ainposh,Potato,NA,Mar,Planting,"Sowing, Fertiliser application",
KP,Orakzai,Ainposh,Potato,NA,Apr,Planting,Hoeing,
KP,Orakzai,Ainposh,Potato,NA,May,Growing,Weed management and Irrigation,
KP,Orakzai,Ainposh,Potato,NA,Jun,Growing,Pesticide application and Irrigation,
KP,Orakzai,Ainposh,Potato,NA,Jul,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Potato,NA,Aug,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Potato,NA,Sep,,,
KP,Orakzai,Ainposh,Potato,NA,Oct,,,
KP,Orakzai,Ainposh,Potato,NA,Nov,,,
KP,Orakzai,Ainposh,Potato,NA,Dec,,,
KP,Orakzai,Ainposh,Red beans,NA,Jan,,,
KP,Orakzai,Ainposh,Red beans,NA,Feb,,,
KP,Orakzai,Ainposh,Red beans,NA,Mar,,,
KP,Orakzai,Ainposh,Red beans,NA,Apr,,,
KP,Orakzai,Ainposh,Red beans,NA,May,,,
KP,Orakzai,Ainposh,Red beans,NA,Jun,Planting,Land preparation,
KP,Orakzai,Ainposh,Red beans,NA,Jul,Planting and Growing ,"Sowing, Fertiliser application and Irrigation",
KP,Orakzai,Ainposh,Red beans,NA,Aug,Growing,Fertiliser application,
KP,Orakzai,Ainposh,Red beans,NA,Sep,Growing,Irrigation,
KP,Orakzai,Ainposh,Red beans,NA,Oct,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Red beans,NA,Nov,,,
KP,Orakzai,Ainposh,Red beans,NA,Dec,,,
KP,Orakzai,Ainposh,Tomato,NA,Jan,,,
KP,Orakzai,Ainposh,Tomato,NA,Feb,Planting,Land preparation,
KP,Orakzai,Ainposh,Tomato,NA,Mar,Planting and Growing,Sowing and Fertiliser application,
KP,Orakzai,Ainposh,Tomato,NA,Apr,Growing,Fertiliser application,
KP,Orakzai,Ainposh,Tomato,NA,May,Growing,Irrigation,
KP,Orakzai,Ainposh,Tomato,NA,Jun,Growing,,
KP,Orakzai,Ainposh,Tomato,NA,Jul,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Tomato,NA,Aug,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Tomato,NA,Sep,Harvesting,Harvesting,
KP,Orakzai,Ainposh,Tomato,NA,Oct,,,
KP,Orakzai,Ainposh,Tomato,NA,Nov,,,
KP,Orakzai,Ainposh,Tomato,NA,Dec,,,
